database,schema,table,physical_name,logical_name,physical_type,nullable,default,primary_key,unique,reference,lgpd,classification_basis,encryption,masking,retention,status,evidence
postgresql,services,providers,user_id,User id,UUID,False,,False,True,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:145
postgresql,services,providers,category,Category,VARCHAR(100),False,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:146
postgresql,services,providers,approved_at,Approved at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:147
postgresql,services,providers,status,Status,VARCHAR(40),False,'pending_review',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:148
postgresql,services,providers,metadata,Metadata,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:149
postgresql,services,providers,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:150
postgresql,services,providers,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:151
postgresql,services,providers,deleted_at,Deleted at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:152
postgresql,services,providers,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:153
postgresql,services,providers,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:154
postgresql,services,providers,idempotency_key,Idempotency key,VARCHAR(120),True,,False,True,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/012_platform_idempotency.sql:18
postgresql,services,service_contracts,id,Id,UUID,False,gen_random_uuid(),True,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:158
postgresql,services,service_contracts,user_id,User id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:159
postgresql,services,service_contracts,provider_user_id,Provider user id,UUID,False,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: user_id,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:160
postgresql,services,service_contracts,escrow_id,Escrow id,UUID,False,,False,False,finance.escrows.id,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:161
postgresql,services,service_contracts,visit_price_brl,Visit price brl,"NUMERIC(18, 4)",False,,False,False,,financeiro confidencial,política v1 categoria financeiro; padrões: price,obrigatória em trânsito e repouso,restringir por papel e finalidade; não registrar valor sensível desnecessário,"definir por obrigação contábil, fiscal e prevenção a fraude",existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:162
postgresql,services,service_contracts,contracted_price_brl,Contracted price brl,"NUMERIC(18, 4)",True,,False,False,,financeiro confidencial,política v1 categoria financeiro; padrões: price,obrigatória em trânsito e repouso,restringir por papel e finalidade; não registrar valor sensível desnecessário,"definir por obrigação contábil, fiscal e prevenção a fraude",existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:163
postgresql,services,service_contracts,evidence,Evidence,JSONB,False,'[]'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:164
postgresql,services,service_contracts,status,Status,VARCHAR(40),False,'created',False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:165
postgresql,services,service_contracts,metadata,Metadata,JSONB,False,'{}'::jsonb,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:166
postgresql,services,service_contracts,created_at,Created at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:167
postgresql,services,service_contracts,updated_at,Updated at,TIMESTAMPTZ,False,NOW(),False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:168
postgresql,services,service_contracts,deleted_at,Deleted at,TIMESTAMPTZ,True,,False,False,,não classificado automaticamente,política v1; nenhuma regra automática aplicável,avaliar pelo proprietário do domínio,avaliar pelo proprietário do domínio,não definida; registrar lacuna,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:169
postgresql,services,service_contracts,created_by,Created by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: created_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:170
postgresql,services,service_contracts,updated_by,Updated by,UUID,True,,False,False,identity.users.id,pseudônimo vinculável,política v1 categoria identidade_relacional; padrões: updated_by,controle de acesso e segregação por tenant; criptografia do banco,não expor identificadores internos sem necessidade,acompanha entidade e trilha de auditoria com política de anonimização,existente,database/postgres/migrations/003_marketplace_delivery_services_mobility.sql:171
